"date","produced","destroyed","mining.value"
2020-12-20,3320472530788.8,1462006595893.85,737860066805.363
2020-12-21,2811584374084.73,1155403693706.04,642261532826.456
2020-12-22,3100695937375.82,980552962210.54,696957939290.99
2020-12-23,2933350480845.11,1087208590325.25,678395966127.52
2020-12-24,2693433746375.57,1350934400888.57,664760768387.029
2020-12-25,2611366072665.02,880484189218.47,624734942449.386
2020-12-27,2943343550725.26,1141868824372.31,818687208468.533
2020-12-28,2922104814877.71,1130284697819.36,685909394853.232
2020-12-29,2905874650481.76,1019251049741.1,728992636250.478
2020-12-30,3408390356649.46,1189788701459.68,707231936288.93
2020-12-31,2601329941444.18,23256440208666.2,615225850367.368
2021-01-01,2749104009319.38,1406464341419.33,647337320649.832
2021-01-02,3548998727740.55,1877331569733.25,803346554024.297
2021-01-03,3248929900450.38,15352185000804.9,732191710194.748
2021-01-04,3094075540456.57,1097837408888.56,702658900695.861
2021-01-05,2887029888893.76,1043035413311.01,744992780925.271
2021-01-06,2663026283162.83,1159550261223.4,741706776711.03
2021-01-07,2912733788369.21,1059936963349.32,750097886277.642
2021-01-08,3056322008901.3,1426314932957.23,804606907541.818
2021-01-09,3021241090396,1358198214084.11,845754900429.438
2021-01-10,3008907288463.45,1812179271696.67,767774776148.451
2021-01-11,2979496384613.26,979871430142.66,783856696565.021
2021-01-12,3093410144816.06,1022391380429.7,737069907391.785
2021-01-13,2937111281617.56,970673770654.1,754615419478.456
2021-01-14,3219793492903.36,1091631509666.98,773936833144.351
2021-01-15,2795095283903.63,1096731622614.2,771651938106.221
2021-01-16,3032340333962.58,1519167801750.85,805218245415.514
2021-01-17,3730707154181.12,1352874578931.41,766838326643.002
2021-01-18,3084472912015.23,1142655959148.71,785740109411.482
2021-01-19,2991150580460.6,1018277731780.16,785790262739.363
2021-01-20,2894394137520.08,1419754231954.49,781077802693.479
2021-01-21,2918329952769.27,1002053700395.63,731705868944.612
2021-01-22,2917596504085.51,984252538396.65,744255511574.198
2021-01-23,2855982574860.56,1526832309625.81,791936252937.376
2021-01-24,3237568789096.05,1456708651581.59,816383850819.266
2021-01-27,3193920778798.81,3427343728950.17,749181167559.331
2021-01-28,3168898476084.86,1169290249569.46,773707149463.56
2021-01-29,3341592173340.07,1156666231673.14,762192274121.728
2021-01-30,3365705223640.91,1539563390129.03,813097018057.223
2021-01-31,3246571237318.61,1772989255458.14,833149173543.526
2021-02-01,3289868092762.43,1242266256876.77,781405740637.539
2021-02-02,3594270299632.74,1212552788599.35,768893311711.583
2021-02-03,3102557198178.45,951031246624.72,706227678762.781
2021-02-04,2913911294964.34,1123130823093.41,778745921131.979
2021-02-06,2909644375205.66,1543604649935.75,740400763694.615
2021-02-07,3344935574296.68,1713701253033.85,756924264872.483
2021-02-09,3392656982936.27,1135106072733.65,737558016549.794
2021-02-10,3198530615397.98,1227630317621.56,736428080514.452
2021-02-11,3180548281415.15,1220435920394.07,693354480564.602
2021-02-12,2970769363488.96,1458645560683.14,702396972058.047
2021-02-13,3046799909243.75,1723764158241.05,772238195226.15
2021-02-14,3213492557059.67,1653591858798.75,747290966089.407
2021-02-15,3242532251681.35,1188468174883.55,754805424901.097
2021-02-16,2999899458885.81,1100505059714.05,779172656526.395
2021-02-17,3021248705169.01,1435970192929.42,737028588576.997
2021-02-18,2952376626097.31,1440176930775.33,771622735026.619
2021-02-19,2696857568659.13,1179492441797.41,704042306318.386
2021-02-20,3059777682098.47,1280857360179.88,751537355439.429
2021-02-21,3181509926705.42,1821046436542.2,734973698361.687
2021-02-22,3226980116515.47,1361236112144.65,810045904476.638
2021-02-23,3282977618763.6,1157296878697.51,833105850538.802
2021-02-24,3074608675751,1250296593397.52,813851073356.904
2021-02-25,3099999606298.81,1186566722342.95,783717256478.628
2021-02-26,3053014150173.61,1268694926626.89,772729535089.434
2021-02-27,3266029606159.73,1529333121948.67,841724056788.231
2021-02-28,3523933128087.28,1584226332942.01,816541767976.094
2021-03-01,3707025892119.68,1070967306721.93,822993502302.829
2021-03-02,3209036168368.77,1196444329279.2,804669949038.104
2021-03-03,3164727405273.06,1345944674966.22,749037828919.446
2021-03-04,2831885177903.24,1050561347557.57,752371718695.625
2021-03-05,3241072038970.95,1266530124579.48,742186019617.804
2021-03-06,3386425040758.71,1880419431444.14,844058268941.5
2021-03-07,3262730947942.77,1753368021339.2,917169595492.329
2021-03-08,3477586023743.61,1095149168888.74,773585017261.083
2021-03-09,3388953277744.92,1045643318015.13,787572819448.687
2021-03-10,2953181372840.05,1269798172026.84,828905121234.204
2021-03-11,3253496197337.72,1188945616357.82,808592036872.79
2021-03-12,2993814162439.46,1410129082699.3,823301154682.243
2021-03-13,3297704369934.63,1740502377234.01,879333915235.863
2021-03-14,3264418476189.58,1738687335143.42,835840169691.533
2021-03-15,3479222773082.19,1445310656973.42,814649179947.307
2021-03-16,3076716515478.6,1306110910542.81,890716904848.362
2021-03-17,3141073624787.01,1112007734039.5,881184030975.815
2021-03-18,3290367068182.48,1241129577524.86,807380650474.853
2021-03-19,2937576633698.33,1360858051302.24,839236956119.308
2021-03-20,3219245094059.46,1447366766581.84,817715057749.711
2021-03-21,3701247992200.13,1546057383815.49,856235892317.824
2021-03-22,3302122188758.74,1335430036799.72,764512814479.101
2021-03-23,3069152395781.86,1476627574111.98,850644550450.332
2021-03-24,3412124077472.51,1198541538141.28,850285992845.05
2021-03-25,3119820458447.75,1026714934561.76,843385389953.891
2021-03-26,3434018345683.13,1309352758631.26,810382977391.201
2021-03-27,4115763594986.12,1456846977543.41,917207136415.373
2021-03-28,4255067131171.15,1762502105496.2,934290212307.174
2021-03-29,5999031209699.76,1483439238413.2,851147621494.208
2021-03-30,3724183137139.48,1387731956122.89,868461957415.784
2021-03-31,3752919092197.63,1061102668627.13,903443674939.802
2021-04-03,4160433809031.78,1497192175612.77,981184707081.533
2021-04-04,4301738015181.36,1289915608018.34,923298346227.294
2021-04-05,4473772226731,983995350059.45,992190141758.954
2021-04-06,4041436560719.34,1909865844329.25,920877258484.21
2021-04-07,4188842117059.61,1024436349142.88,922986435395.265
2021-04-08,3828859616977.8,1069167120937.76,936535447420.838
2021-04-09,4297660583553.64,1106748569051.5,939143677816.688
2021-04-10,4546786736710.64,1427425426711.06,1055709912081.13
2021-04-11,4429784082834.93,1463702893925.46,1039241686011.41
2021-04-12,4593733340606.63,1049573723779.11,1003558636968.12
2021-04-13,4380076274764.65,1152087264951.62,1021715936451.58
2021-04-14,4046119015024.31,824447330370.13,1009886515481.62
2021-04-15,4318956277593.43,905683297016.41,1040866912438.15
2021-04-16,4111605008743.99,1024340730913.01,1038514078060.98
2021-04-17,4359678051153.86,1401910831562.53,1141610439916.17
2021-04-18,4644994168976.49,1291107874904.62,1124365656970.72
2021-04-19,4665674342561.83,878274196429.53,944294999428.021
2021-04-20,4178234059858.94,971502756752.63,1146788229207.7
2021-04-21,3909649178505.86,994519998140.64,1145892382329.81
2021-04-22,3922018049776.24,1047883653587.79,1241712699944.26
2021-04-23,4527388095671.71,1234152590407.17,1130912139959.59
2021-04-24,4460075049533.2,1361938974678.05,1225032719526.33
2021-04-25,5712285098456.46,1103691195032.3,1173384359455.31
2021-04-26,5009748638221.02,909764969328.2,1166210794474.09
2021-04-27,5105310924902.76,998586778811.84,1238575785238.25
2021-04-28,3674080503657.85,1065239061775.02,1243200529130.64
2021-04-29,4037559436937.38,886251815279.61,1272797795131.53
2021-04-30,4504238131849.1,917459759229.43,1208505266288.6
2021-05-01,3787018874676.23,1185869767127.67,1273070727564.87
2021-05-02,4345865859974.14,1228495727652.88,1216097233091.53
2021-05-03,3754745751255.79,935197712388.39,1124761133790.29
2021-05-04,3463806611762.34,910008902750.03,1137022590798.91
2021-05-05,3139012260526.01,1042438861547.34,1133075859654.61
2021-05-06,3308845338614.85,947828548327.89,1107978389425.67
2021-05-07,2967227908967.32,1141458320715.64,1081623199137.03
2021-05-08,3208902750839.47,1173761660971.86,1227164539958.54
2021-05-09,3042072500239.07,1023664981494.36,1069835672850.31
2021-05-10,3240075767444.81,1020556965030.76,1211480764530.01
2021-05-11,2860978124367.02,903543081769.15,1111912523271.78
2021-05-12,2667593001618.03,757956714127.92,1194375097162.53
2021-05-13,2794202781282.17,962959797003.77,1162530711176.52
2021-05-14,2736979284360.12,901397968348.18,1043278573287.77
2021-05-15,2718474886421.52,1398219009043.73,1073807690214.33
2021-05-16,3118386497784.67,1288541649210.98,1054342805679.95
2021-05-17,2787470747026.51,867620628238.82,1063801255727.83
2021-05-18,3016337944769.07,1109679425416.1,1054004066017.44
2021-05-19,2549575348784.54,854972510859.62,1010726699863.67
2021-05-20,2605281204415.24,930383441631.59,943866104085.046
2021-05-21,2443163611986.41,948631196593.68,1009638800815.77
2021-05-22,2475185585343.17,1369435449078.77,1068274341925.47
2021-05-23,3135121789291.97,1275258497787.01,1028760133313.96
2021-05-24,2903882419791.73,1024242718014.96,983712231156.618
2021-05-25,3140145228211.29,760442670847.65,1034559492393.48
2021-05-26,2757390731531.74,918812844847.32,1008837271486.88
2021-05-27,3005744846343.32,757012068997.04,1022671575028.73
2021-05-28,2759155714027.34,1069030506226.49,1012741440861.12
2021-05-29,2758024966107.37,1033583389074.27,1096343075921.93
2021-05-30,2822510606188.14,1049771965746.64,1042173529099.01
2021-05-31,2585111872731.33,829140519079.92,998783382302.31
2021-06-01,2461997861320.98,815747698251.55,933922908940.497
2021-06-02,2338877940925.97,714453769819.93,975875123757.234
2021-06-03,2416973913930.99,815205644617.61,1000441076139.17
2021-06-04,2300705581291.62,895665189593.47,1002082543562.24
2021-06-05,2489839688750.98,1419208591557.89,1058913771710.98
2021-06-06,2626637363247.5,1173477982004.29,1041924392780.44
2021-06-07,2513631443680.37,864037661774.82,957771102301.39
2021-06-08,2292427256381.3,948549657151.08,930461766575.646
2021-06-09,2230023803359.7,891491489106.99,996368709405.88
2021-06-10,2252436625299.98,853419683119.29,876650492063.581
2021-06-11,2596749769155.66,1091748593562.01,910888614627.863
2021-06-12,2580393533558.36,1174802298407.93,1100557854614.08
2021-06-13,2996913732537.04,1212985849484.57,948025545292.583
2021-06-14,2711141693447.08,795899620521.63,918213611295.371
2021-06-17,2117338173305.25,785266321696.31,890347218358.866
2021-06-18,2320251288774.5,888778664667.66,898136076303.65
2021-06-19,2346616489619.5,1046094177402.03,995585882473.372
2021-06-20,2279814354919.12,1017653643859.06,887333497353.075
2021-06-21,2412840393267.2,727124271006.43,850535230579.083
2021-06-22,2402349280922.71,757552870130.89,867116293521.737
2021-06-23,1971097587047.36,756914846999.98,822330355418.87
2021-06-24,2310978268628.64,773827569366.42,809615936038.253
2021-06-25,2601282158762.64,760992859280.52,826275094932.026
2021-06-26,2371866340904.74,875693827364.33,1013600523230.64
2021-06-27,2475698682157.06,1088418892830.89,901967668583.291
2021-06-28,2512570294359.74,777907393195.63,823657855657.57
2021-06-29,2096934310303.82,855723747095.86,794962590141.959
2021-06-30,2269374179170.86,798995357613.7,813292019673.86
2021-07-01,2343822894087.01,796734966202.02,736215262206.75
2021-07-02,2464220473429.13,811727299224.07,722729781959.611
2021-07-03,2217531613271.24,956680076838.03,836992276814.479
2021-07-04,2321493883132.96,911422479712.6,766383546578.591
2021-07-05,2040800136904.84,750260271502.61,714205801058.077
2021-07-06,2145393786727.13,749870322000.27,716861634850.045
2021-07-07,1960233361190.08,664419475469.54,672451463790.199
2021-07-08,1959731831228.38,742608851367.65,644486625580.969
2021-07-09,2386243304779.7,752440722020.03,681740008577.905
2021-07-10,2448782661632.22,840409642702.3,721492584924.677
2021-07-11,2317026429870.5,1046685780209.84,713214054905.547
2021-07-12,2118947394071.15,677405787736.16,694595556673.637
2021-07-13,2286447672226.82,699433978278.37,711958920021.527
2021-07-14,2078457288271.4,846656636130.35,701144249320.759
2021-07-15,2030267147370.68,772226214551.39,672704824148.824
2021-07-16,2220896138091.24,775225161756.28,685022092059.27
2021-07-17,2250705438395.28,985473365057.35,830513315074.835
2021-07-18,2219450912912.79,1028707970808.08,697254590339.104
2021-07-19,2216207521574.21,923129047892.83,693311124249.39
2021-07-21,2050170298250.01,707132349703.51,753001072950.732
2021-07-22,2040735626792.95,785555249090.41,614578347303.906
2021-07-23,2244749180220.11,950474513632.12,753789053942.456
2021-07-24,2176152060045.59,993983630534.93,790579823904.982
2021-07-25,2138743585673.99,1011794330412.12,716282551797.904
2021-07-26,2586602101291.1,707150637151.23,732492509833.437
2021-07-27,2546786140754.11,723223577618.85,713870814654.812
2021-07-28,2921677744428.93,726352124430.93,742844200207.458
2021-07-29,2532192139458.76,1399766639707.46,701463072078.302
2021-07-30,2690180051944.91,891131469211.6,740799592751.133
2021-07-31,2434357831953.93,1067132536012.61,859319798474.866
2021-08-01,2561620391501.34,1188260509680.4,757737965706.904
2021-08-02,2478973784684.66,949193593561.56,667316113390.571
2021-08-03,2195000548487.08,1167349289225.99,679709555219.618
2021-08-04,2196562944726.9,988464792755.39,674419812372.229
2021-08-05,2284784134781.03,1050606792039.49,646153799045.589
2021-08-07,2324507578504.15,1295198903501.94,800941744894.165
2021-08-08,2465136177513.82,1351309077465.07,717573178104.754
2021-08-09,2256978412355.42,1022252848550.41,732731884788.823
2021-08-10,2283071315792.56,1248006857912.12,722501408438.147
2021-08-11,2319077520232.38,1926842717432.71,721150643561.071
2021-08-12,2402443939313.97,1470478846666.73,716340139212.726
2021-08-13,2484463441442.7,1104669689661.46,737659973312.836
2021-08-14,2343851678377.49,1229108876567.02,845852596518.463
2021-08-15,2550002493216.35,1246631414709.73,794465523954.02
2021-08-16,2830715846966.55,1052227652469.5,766806801610.613
2021-08-17,2255323684768.48,975603798772.72,828979988806.917
2021-08-18,2485194705670.8,1119308532051.72,763243362194.152
2021-08-19,2589256849288.55,977269143003.34,790090857519.543
2021-08-20,2836835491657.34,963907915556.1,846743031337.975
2021-08-21,2689948707414.33,1186204862692.5,957711923795.934
2021-08-22,2544068668965.78,1229889194873.76,923600579401.13
2021-08-23,2657861235750.22,927331973006.89,855509145080.027
2021-08-24,2668090760722.35,1316848990624.73,663599505893.541
2021-08-25,2466911336868.38,892939424577.36,810587287513.57
2021-08-26,2549278944025.11,1002897706326.4,787019054688.18
2021-08-27,2993983087924.29,909948110677.79,812845029327.666
2021-08-28,2768065337178.19,1294494891214.74,878597435947.322
2021-08-29,2646806285856.1,1361292717513.72,869292133003.728
2021-08-30,2954436712030.25,1009188961547.55,893538047513.881
2021-08-31,2594417680209.89,850488588019.65,841539862490.483
2021-09-01,2561851656681.36,967248990168.59,821664518723.427
2021-09-02,2424794856098.9,791732870092.45,781561076586.12
2021-09-03,2782235338670.23,965442348380.71,882784232658.701
2021-09-04,2994048065966.36,1198729139401.18,911880975119.043
2021-09-05,3053499178301.17,1003992740123.07,860922601098.124
2021-09-06,2307224413949.91,961221878915.31,871462546456.705
2021-09-07,2559778612951.11,959305125410.89,846915974027.536
2021-09-08,2502261364137.51,880161544923.89,1337486551575.34
2021-09-09,2918187281938.95,948113488806.33,917047171091.694
2021-09-10,2655555504909.99,1160563312027.72,1783371560051.18
2021-09-11,2691379556542.44,1417954533191.48,1048916029248.53
2021-09-12,3041780531343.24,1224786633327.83,1266028609439.02
2021-09-13,2667886900258.75,866787802310.1,2026939290773.02
2021-09-14,2407638984500.17,876979129354.1,1483838922111.84
2021-09-15,2422004119071.14,832437552450.25,1463938861418.81
